product_id,product_name,sku,category,brand,price,discount_percent,stock_quantity,description,rating,is_active,created_at
2324,Laptop Model 638,SKU-102324,Laptops,Apple,715,12,940,Laptop Model 638 by Apple,1.4,TRUE,2023-08-17T07:11:55.178
2325,Headphone Model 196,SKU-102325,Audio,Lenovo,114,37,956,Headphone Model 196 by Lenovo,4.7,TRUE,2025-09-15T07:11:55.178
2326,Monitor Model 633,SKU-102326,Computer Accessories,Samsung,100,7,623,Monitor Model 633 by Samsung,4,TRUE,2025-05-04T07:11:55.178
2327,Monitor Model 669,SKU-102327,Computer Accessories,Acer,144,16,742,Monitor Model 669 by Acer,4.3,TRUE,2023-10-15T07:11:55.178
2328,Mouse Model 825,SKU-102328,Computer Accessories,HP,218,47,51,Mouse Model 825 by HP,3.3,TRUE,2024-07-16T07:11:55.178
2329,Tablet Model 183,SKU-102329,Tablets,Logitech,1113,2,61,Tablet Model 183 by Logitech,4.1,TRUE,2025-08-21T07:11:55.178
2330,Smart Watch Model 538,SKU-102330,Wearables,Logitech,548,9,674,Smart Watch Model 538 by Logitech,4.3,TRUE,2024-02-16T07:11:55.178
2331,Smart Watch Model 503,SKU-102331,Wearables,Logitech,331,18,420,Smart Watch Model 503 by Logitech,4.1,TRUE,2025-03-20T07:11:55.178
2332,Keyboard Model 560,SKU-102332,Computer Accessories,Sony,77,30,959,Keyboard Model 560 by Sony,4.1,TRUE,2025-07-01T07:11:55.178
2333,Keyboard Model 345,SKU-102333,Computer Accessories,Sony,202,4,558,Keyboard Model 345 by Sony,3.5,TRUE,2023-05-17T07:11:55.178
2334,Keyboard Model 683,SKU-102334,Computer Accessories,Dell,68,46,442,Keyboard Model 683 by Dell,4.7,TRUE,2024-11-18T07:11:55.178
2335,Monitor Model 894,SKU-102335,Computer Accessories,Asus,135,48,36,Monitor Model 894 by Asus,3.5,TRUE,2024-02-20T07:11:55.178
2336,Monitor Model 458,SKU-102336,Computer Accessories,HP,260,18,255,Monitor Model 458 by HP,3.1,TRUE,2025-06-28T07:11:55.178
2337,Keyboard Model 601,SKU-102337,Computer Accessories,Dell,230,42,690,Keyboard Model 601 by Dell,2.7,TRUE,2025-06-28T07:11:55.178
2338,Headphone Model 706,SKU-102338,Audio,Apple,96,32,960,Headphone Model 706 by Apple,4.3,TRUE,2025-06-21T07:11:55.178
2339,Headphone Model 819,SKU-102339,Audio,HP,185,28,502,Headphone Model 819 by HP,3.1,TRUE,2023-05-19T07:11:55.178
2340,Headphone Model 849,SKU-102340,Audio,Dell,417,12,878,Headphone Model 849 by Dell,2.5,TRUE,2025-05-10T07:11:55.178
2341,Headphone Model 639,SKU-102341,Audio,HP,161,0,905,Headphone Model 639 by HP,4.9,TRUE,2023-11-20T07:11:55.178
2342,Keyboard Model 327,SKU-102342,Computer Accessories,Acer,157,24,26,Keyboard Model 327 by Acer,1.4,TRUE,2023-08-31T07:11:55.178
2343,Mouse Model 632,SKU-102343,Computer Accessories,Xiaomi,221,14,344,Mouse Model 632 by Xiaomi,2.2,TRUE,2025-08-08T07:11:55.178
2344,Keyboard Model 852,SKU-102344,Computer Accessories,Dell,241,35,490,Keyboard Model 852 by Dell,3.7,TRUE,2025-11-26T07:11:55.178
2345,Tablet Model 983,SKU-102345,Tablets,Samsung,266,47,157,Tablet Model 983 by Samsung,1.5,TRUE,2025-10-01T07:11:55.178
2346,Printer Model 107,SKU-102346,Office Equipment,Asus,564,48,624,Printer Model 107 by Asus,3.6,TRUE,2025-02-25T07:11:55.178
2347,Printer Model 267,SKU-102347,Office Equipment,Apple,319,30,365,Printer Model 267 by Apple,2.6,TRUE,2025-10-26T07:11:55.178
2348,Keyboard Model 825,SKU-102348,Computer Accessories,Dell,295,4,812,Keyboard Model 825 by Dell,2.1,TRUE,2024-07-04T07:11:55.178
2349,Keyboard Model 212,SKU-102349,Computer Accessories,Samsung,196,35,454,Keyboard Model 212 by Samsung,2.5,FALSE,2025-04-18T07:11:55.178
2350,Smart Watch Model 522,SKU-102350,Wearables,Apple,302,4,204,Smart Watch Model 522 by Apple,4.4,TRUE,2023-12-16T07:11:55.178
2351,Printer Model 971,SKU-102351,Office Equipment,Asus,380,15,180,Printer Model 971 by Asus,4,TRUE,2025-05-24T07:11:55.178
2352,Monitor Model 479,SKU-102352,Computer Accessories,Logitech,114,28,201,Monitor Model 479 by Logitech,3.6,TRUE,2025-07-24T07:11:55.178
2353,Keyboard Model 699,SKU-102353,Computer Accessories,Acer,170,39,314,Keyboard Model 699 by Acer,4.5,FALSE,2025-09-28T07:11:55.178
2354,Keyboard Model 872,SKU-102354,Computer Accessories,Asus,248,24,803,Keyboard Model 872 by Asus,2.9,TRUE,2023-09-28T07:11:55.178
2355,Printer Model 410,SKU-102355,Office Equipment,Logitech,936,12,75,Printer Model 410 by Logitech,1.4,TRUE,2025-10-06T07:11:55.178
2356,Smart Watch Model 279,SKU-102356,Wearables,Sony,612,24,902,Smart Watch Model 279 by Sony,2.3,TRUE,2026-01-17T07:11:55.178
2357,Smart Watch Model 828,SKU-102357,Wearables,Logitech,479,21,60,Smart Watch Model 828 by Logitech,2.5,TRUE,2024-02-28T07:11:55.178
2358,Smartphone Model 824,SKU-102358,Mobile Phones,Xiaomi,469,47,592,Smartphone Model 824 by Xiaomi,4.7,TRUE,2025-10-24T07:11:55.178
2359,Keyboard Model 981,SKU-102359,Computer Accessories,Dell,211,5,200,Keyboard Model 981 by Dell,2.2,TRUE,2023-09-14T07:11:55.178
2360,Smart Watch Model 692,SKU-102360,Wearables,Apple,269,45,626,Smart Watch Model 692 by Apple,3,TRUE,2024-03-30T07:11:55.178
2361,Monitor Model 673,SKU-102361,Computer Accessories,Acer,250,33,719,Monitor Model 673 by Acer,2.7,FALSE,2025-09-12T07:11:55.178
2362,Monitor Model 116,SKU-102362,Computer Accessories,Sony,220,36,904,Monitor Model 116 by Sony,4.7,TRUE,2025-01-22T07:11:55.178
2363,Keyboard Model 664,SKU-102363,Computer Accessories,Xiaomi,329,11,571,Keyboard Model 664 by Xiaomi,3.3,TRUE,2025-02-06T07:11:55.178
2364,Mouse Model 396,SKU-102364,Computer Accessories,Apple,143,0,948,Mouse Model 396 by Apple,1.5,TRUE,2023-11-21T07:11:55.178
2365,Keyboard Model 446,SKU-102365,Computer Accessories,Acer,30,21,279,Keyboard Model 446 by Acer,1.9,TRUE,2024-02-17T07:11:55.178
2366,Printer Model 746,SKU-102366,Office Equipment,Asus,526,3,919,Printer Model 746 by Asus,2.6,TRUE,2024-04-13T07:11:55.178
2367,Printer Model 258,SKU-102367,Office Equipment,HP,433,7,897,Printer Model 258 by HP,3.5,TRUE,2024-04-04T07:11:55.178
2368,Smartphone Model 418,SKU-102368,Mobile Phones,Xiaomi,549,35,116,Smartphone Model 418 by Xiaomi,1.2,TRUE,2023-10-03T07:11:55.178
2369,Smart Watch Model 328,SKU-102369,Wearables,Acer,637,33,668,Smart Watch Model 328 by Acer,4.1,TRUE,2025-03-27T07:11:55.178
2370,Monitor Model 167,SKU-102370,Computer Accessories,Xiaomi,85,41,394,Monitor Model 167 by Xiaomi,4,TRUE,2023-11-22T07:11:55.178
2371,Mouse Model 205,SKU-102371,Computer Accessories,Dell,194,5,127,Mouse Model 205 by Dell,4,TRUE,2025-03-22T07:11:55.178
2372,Camera Model 805,SKU-102372,Cameras,Lenovo,948,13,166,Camera Model 805 by Lenovo,1.5,TRUE,2024-10-05T07:11:55.178
2373,Smart Watch Model 190,SKU-102373,Wearables,Sony,359,44,963,Smart Watch Model 190 by Sony,2.6,TRUE,2024-12-12T07:11:55.178
2374,Monitor Model 682,SKU-102374,Computer Accessories,Logitech,179,39,550,Monitor Model 682 by Logitech,1.5,TRUE,2024-06-12T07:11:55.178
2375,Monitor Model 567,SKU-102375,Computer Accessories,HP,101,27,553,Monitor Model 567 by HP,4.3,TRUE,2025-04-22T07:11:55.178
2376,Smartphone Model 726,SKU-102376,Mobile Phones,Asus,389,22,818,Smartphone Model 726 by Asus,2.1,TRUE,2023-06-21T07:11:55.178
2377,Tablet Model 236,SKU-102377,Tablets,Asus,221,16,451,Tablet Model 236 by Asus,1.5,TRUE,2024-11-11T07:11:55.178
2378,Headphone Model 186,SKU-102378,Audio,Samsung,227,33,374,Headphone Model 186 by Samsung,3.8,TRUE,2024-03-07T07:11:55.178
2379,Camera Model 192,SKU-102379,Cameras,Lenovo,417,38,96,Camera Model 192 by Lenovo,1,TRUE,2024-04-03T07:11:55.178
2380,Keyboard Model 883,SKU-102380,Computer Accessories,HP,285,19,465,Keyboard Model 883 by HP,3.9,TRUE,2023-05-26T07:11:55.178
2381,Mouse Model 166,SKU-102381,Computer Accessories,Lenovo,253,22,377,Mouse Model 166 by Lenovo,2.3,TRUE,2024-03-09T07:11:55.178
2382,Tablet Model 301,SKU-102382,Tablets,Acer,643,30,738,Tablet Model 301 by Acer,4.4,TRUE,2024-11-15T07:11:55.178
2383,Monitor Model 133,SKU-102383,Computer Accessories,Xiaomi,261,40,485,Monitor Model 133 by Xiaomi,1.5,TRUE,2023-06-22T07:11:55.178
2384,Laptop Model 633,SKU-102384,Laptops,Dell,2023,21,817,Laptop Model 633 by Dell,1.9,TRUE,2023-07-25T07:11:55.178
2385,Smart Watch Model 202,SKU-102385,Wearables,Sony,576,15,176,Smart Watch Model 202 by Sony,2.8,TRUE,2024-01-13T07:11:55.178
2386,Headphone Model 910,SKU-102386,Audio,Lenovo,301,25,355,Headphone Model 910 by Lenovo,4,TRUE,2023-08-10T07:11:55.178
2387,Mouse Model 574,SKU-102387,Computer Accessories,Acer,163,1,45,Mouse Model 574 by Acer,5,TRUE,2023-08-08T07:11:55.178
2388,Mouse Model 545,SKU-102388,Computer Accessories,Asus,261,14,720,Mouse Model 545 by Asus,1.6,TRUE,2024-07-16T07:11:55.178
2389,Keyboard Model 485,SKU-102389,Computer Accessories,Xiaomi,328,36,807,Keyboard Model 485 by Xiaomi,2.6,TRUE,2025-01-31T07:11:55.178
2390,Mouse Model 647,SKU-102390,Computer Accessories,Lenovo,323,3,211,Mouse Model 647 by Lenovo,4.1,TRUE,2025-01-25T07:11:55.178
2391,Camera Model 504,SKU-102391,Cameras,Acer,1275,16,369,Camera Model 504 by Acer,1.4,TRUE,2024-04-23T07:11:55.178
2392,Smartphone Model 939,SKU-102392,Mobile Phones,Sony,851,43,974,Smartphone Model 939 by Sony,1.4,TRUE,2024-10-02T07:11:55.178
2393,Smart Watch Model 639,SKU-102393,Wearables,Xiaomi,708,29,936,Smart Watch Model 639 by Xiaomi,2.7,TRUE,2025-04-20T07:11:55.178
2394,Smart Watch Model 889,SKU-102394,Wearables,Xiaomi,156,10,433,Smart Watch Model 889 by Xiaomi,1.1,TRUE,2024-02-26T07:11:55.178
2395,Printer Model 745,SKU-102395,Office Equipment,Logitech,666,3,688,Printer Model 745 by Logitech,3.2,TRUE,2023-05-10T07:11:55.178
2396,Camera Model 503,SKU-102396,Cameras,Asus,1660,38,252,Camera Model 503 by Asus,2.6,TRUE,2023-09-21T07:11:55.178
2397,Monitor Model 439,SKU-102397,Computer Accessories,Lenovo,174,14,258,Monitor Model 439 by Lenovo,3.8,TRUE,2025-11-01T07:11:55.178
2398,Smartphone Model 136,SKU-102398,Mobile Phones,Apple,1487,16,714,Smartphone Model 136 by Apple,2.4,FALSE,2023-05-14T07:11:55.178
2399,Tablet Model 724,SKU-102399,Tablets,Apple,990,43,948,Tablet Model 724 by Apple,4.1,TRUE,2024-12-22T07:11:55.178
2400,Smart Watch Model 413,SKU-102400,Wearables,Sony,170,12,977,Smart Watch Model 413 by Sony,2.6,TRUE,2025-12-25T07:11:55.178
2401,Camera Model 385,SKU-102401,Cameras,Logitech,2096,3,500,Camera Model 385 by Logitech,1,TRUE,2023-05-26T07:11:55.178
2402,Mouse Model 646,SKU-102402,Computer Accessories,Samsung,309,6,419,Mouse Model 646 by Samsung,2.5,TRUE,2024-05-08T07:11:55.178
2403,Keyboard Model 419,SKU-102403,Computer Accessories,Acer,297,41,519,Keyboard Model 419 by Acer,4.7,TRUE,2024-09-04T07:11:55.178
2404,Keyboard Model 532,SKU-102404,Computer Accessories,Logitech,115,39,301,Keyboard Model 532 by Logitech,1.8,TRUE,2023-09-07T07:11:55.178
2405,Printer Model 516,SKU-102405,Office Equipment,Xiaomi,782,35,638,Printer Model 516 by Xiaomi,2.7,TRUE,2025-06-10T07:11:55.178
2406,Printer Model 735,SKU-102406,Office Equipment,Asus,538,25,915,Printer Model 735 by Asus,1.6,TRUE,2024-05-22T07:11:55.178
2407,Smart Watch Model 752,SKU-102407,Wearables,Xiaomi,373,31,617,Smart Watch Model 752 by Xiaomi,2.7,TRUE,2025-05-11T07:11:55.178
2408,Printer Model 206,SKU-102408,Office Equipment,Logitech,323,36,782,Printer Model 206 by Logitech,5,TRUE,2025-03-22T07:11:55.178
2409,Monitor Model 753,SKU-102409,Computer Accessories,Sony,132,45,829,Monitor Model 753 by Sony,2.8,TRUE,2023-10-30T07:11:55.178
2410,Smartphone Model 595,SKU-102410,Mobile Phones,Dell,765,31,669,Smartphone Model 595 by Dell,1.3,TRUE,2024-10-23T07:11:55.178
2411,Keyboard Model 765,SKU-102411,Computer Accessories,Lenovo,228,35,759,Keyboard Model 765 by Lenovo,4.1,TRUE,2025-11-10T07:11:55.178
2412,Headphone Model 715,SKU-102412,Audio,HP,278,15,478,Headphone Model 715 by HP,3.3,FALSE,2024-08-28T07:11:55.178
2413,Smart Watch Model 502,SKU-102413,Wearables,Dell,506,18,99,Smart Watch Model 502 by Dell,4.6,TRUE,2024-03-17T07:11:55.178
2414,Tablet Model 661,SKU-102414,Tablets,Samsung,1042,41,364,Tablet Model 661 by Samsung,3.6,TRUE,2023-08-14T07:11:55.178
2415,Smartphone Model 530,SKU-102415,Mobile Phones,Logitech,728,10,882,Smartphone Model 530 by Logitech,2.1,TRUE,2025-08-12T07:11:55.178
2416,Smart Watch Model 492,SKU-102416,Wearables,Lenovo,718,44,983,Smart Watch Model 492 by Lenovo,2,TRUE,2023-11-21T07:11:55.178
2417,Keyboard Model 896,SKU-102417,Computer Accessories,Logitech,55,38,168,Keyboard Model 896 by Logitech,4,TRUE,2024-03-24T07:11:55.178
2418,Laptop Model 829,SKU-102418,Laptops,Asus,745,4,599,Laptop Model 829 by Asus,3.8,TRUE,2023-05-07T07:11:55.178
2419,Printer Model 908,SKU-102419,Office Equipment,Samsung,637,4,618,Printer Model 908 by Samsung,3.9,TRUE,2025-12-08T07:11:55.178
2420,Headphone Model 776,SKU-102420,Audio,Xiaomi,437,7,302,Headphone Model 776 by Xiaomi,2.9,TRUE,2025-10-03T07:11:55.178
2421,Laptop Model 443,SKU-102421,Laptops,Lenovo,1127,17,17,Laptop Model 443 by Lenovo,2,TRUE,2025-10-17T07:11:55.178
2422,Smartphone Model 573,SKU-102422,Mobile Phones,Logitech,725,47,436,Smartphone Model 573 by Logitech,4.1,TRUE,2024-03-10T07:11:55.178
2423,Camera Model 653,SKU-102423,Cameras,Xiaomi,2293,23,429,Camera Model 653 by Xiaomi,1.6,TRUE,2024-01-23T07:11:55.178
2424,Smartphone Model 235,SKU-102424,Mobile Phones,Samsung,855,22,380,Smartphone Model 235 by Samsung,2.6,TRUE,2025-10-03T07:11:55.178
2425,Tablet Model 415,SKU-102425,Tablets,Asus,617,12,611,Tablet Model 415 by Asus,4.5,TRUE,2024-10-21T07:11:55.178
2426,Monitor Model 549,SKU-102426,Computer Accessories,Sony,284,18,265,Monitor Model 549 by Sony,4.4,TRUE,2023-11-23T07:11:55.178
2427,Laptop Model 947,SKU-102427,Laptops,Asus,2536,26,953,Laptop Model 947 by Asus,3.1,TRUE,2026-01-10T07:11:55.178
2428,Laptop Model 438,SKU-102428,Laptops,Samsung,1230,23,418,Laptop Model 438 by Samsung,1.8,TRUE,2024-03-29T07:11:55.178
2429,Monitor Model 760,SKU-102429,Computer Accessories,Sony,213,1,739,Monitor Model 760 by Sony,3.3,TRUE,2025-08-03T07:11:55.178
2430,Tablet Model 109,SKU-102430,Tablets,Dell,1016,8,21,Tablet Model 109 by Dell,2.2,TRUE,2025-10-04T07:11:55.178
2431,Headphone Model 664,SKU-102431,Audio,HP,382,29,570,Headphone Model 664 by HP,4.9,TRUE,2024-05-14T07:11:55.178
2432,Printer Model 819,SKU-102432,Office Equipment,Xiaomi,836,35,307,Printer Model 819 by Xiaomi,2.5,TRUE,2025-11-09T07:11:55.178
2433,Tablet Model 628,SKU-102433,Tablets,Apple,715,11,804,Tablet Model 628 by Apple,4.5,TRUE,2024-08-02T07:11:55.178
2434,Headphone Model 311,SKU-102434,Audio,Dell,84,10,861,Headphone Model 311 by Dell,2.4,TRUE,2024-05-28T07:11:55.178
2435,Mouse Model 799,SKU-102435,Computer Accessories,Lenovo,234,42,344,Mouse Model 799 by Lenovo,3.5,TRUE,2023-06-19T07:11:55.178
2436,Laptop Model 493,SKU-102436,Laptops,Asus,1371,4,309,Laptop Model 493 by Asus,1.8,TRUE,2025-09-23T07:11:55.178
2437,Printer Model 537,SKU-102437,Office Equipment,HP,889,27,726,Printer Model 537 by HP,1.7,TRUE,2025-02-25T07:11:55.178
2438,Keyboard Model 282,SKU-102438,Computer Accessories,Apple,301,9,907,Keyboard Model 282 by Apple,2.6,TRUE,2024-05-18T07:11:55.178
2439,Laptop Model 885,SKU-102439,Laptops,HP,2673,42,74,Laptop Model 885 by HP,4,TRUE,2025-04-30T07:11:55.178
2440,Smartphone Model 316,SKU-102440,Mobile Phones,Samsung,824,27,281,Smartphone Model 316 by Samsung,1.6,TRUE,2023-09-29T07:11:55.178
2441,Monitor Model 919,SKU-102441,Computer Accessories,Samsung,123,48,272,Monitor Model 919 by Samsung,3.8,TRUE,2025-03-30T07:11:55.178
2442,Smart Watch Model 830,SKU-102442,Wearables,Xiaomi,650,7,273,Smart Watch Model 830 by Xiaomi,4.3,TRUE,2024-12-07T07:11:55.178
2443,Smartphone Model 731,SKU-102443,Mobile Phones,Samsung,1471,27,120,Smartphone Model 731 by Samsung,3,TRUE,2023-11-24T07:11:55.178
2444,Smartphone Model 941,SKU-102444,Mobile Phones,Asus,661,11,641,Smartphone Model 941 by Asus,1.5,TRUE,2024-02-03T07:11:55.180
2445,Camera Model 907,SKU-102445,Cameras,Apple,1808,37,849,Camera Model 907 by Apple,4.8,TRUE,2025-03-20T07:11:55.180
2446,Monitor Model 370,SKU-102446,Computer Accessories,Apple,82,37,996,Monitor Model 370 by Apple,3.5,TRUE,2024-02-13T07:11:55.180
2447,Camera Model 519,SKU-102447,Cameras,Asus,921,11,568,Camera Model 519 by Asus,1.6,TRUE,2024-07-21T07:11:55.180
2448,Tablet Model 193,SKU-102448,Tablets,Apple,618,20,856,Tablet Model 193 by Apple,2.2,TRUE,2023-11-18T07:11:55.180
2449,Smart Watch Model 106,SKU-102449,Wearables,Acer,431,13,648,Smart Watch Model 106 by Acer,1.4,TRUE,2023-05-27T07:11:55.180
2450,Laptop Model 987,SKU-102450,Laptops,Dell,1816,12,867,Laptop Model 987 by Dell,3.8,TRUE,2024-07-21T07:11:55.180
2451,Headphone Model 683,SKU-102451,Audio,Samsung,267,13,943,Headphone Model 683 by Samsung,3.3,TRUE,2025-11-24T07:11:55.180
2452,Headphone Model 531,SKU-102452,Audio,Dell,300,44,244,Headphone Model 531 by Dell,1.4,TRUE,2025-06-15T07:11:55.180
2453,Monitor Model 978,SKU-102453,Computer Accessories,Asus,259,41,253,Monitor Model 978 by Asus,2.8,TRUE,2024-03-29T07:11:55.180
2454,Headphone Model 567,SKU-102454,Audio,Asus,353,14,270,Headphone Model 567 by Asus,1.8,TRUE,2024-11-23T07:11:55.180
2455,Smartphone Model 533,SKU-102455,Mobile Phones,HP,1254,4,905,Smartphone Model 533 by HP,1.7,TRUE,2024-04-14T07:11:55.180
2456,Smartphone Model 939,SKU-102456,Mobile Phones,Logitech,939,49,23,Smartphone Model 939 by Logitech,2.2,TRUE,2026-01-19T07:11:55.180
2457,Laptop Model 854,SKU-102457,Laptops,Logitech,2187,13,236,Laptop Model 854 by Logitech,3.7,TRUE,2024-12-19T07:11:55.180
2458,Mouse Model 152,SKU-102458,Computer Accessories,Samsung,221,47,932,Mouse Model 152 by Samsung,3.8,TRUE,2024-07-05T07:11:55.180
2459,Printer Model 701,SKU-102459,Office Equipment,Acer,940,3,224,Printer Model 701 by Acer,3.2,TRUE,2024-03-11T07:11:55.180
2460,Keyboard Model 137,SKU-102460,Computer Accessories,HP,99,23,108,Keyboard Model 137 by HP,3.3,TRUE,2023-12-14T07:11:55.180
2461,Smart Watch Model 497,SKU-102461,Wearables,Lenovo,291,34,725,Smart Watch Model 497 by Lenovo,2.4,TRUE,2024-09-25T07:11:55.180
2462,Smartphone Model 904,SKU-102462,Mobile Phones,Acer,958,43,285,Smartphone Model 904 by Acer,3.6,TRUE,2024-12-18T07:11:55.180
2463,Keyboard Model 870,SKU-102463,Computer Accessories,Apple,266,9,278,Keyboard Model 870 by Apple,4.3,TRUE,2025-07-08T07:11:55.180
2464,Mouse Model 921,SKU-102464,Computer Accessories,Dell,113,5,334,Mouse Model 921 by Dell,2,TRUE,2026-01-21T07:11:55.180
2465,Tablet Model 400,SKU-102465,Tablets,Logitech,1106,17,26,Tablet Model 400 by Logitech,4.1,FALSE,2024-02-16T07:11:55.180
2466,Smart Watch Model 158,SKU-102466,Wearables,Acer,258,43,943,Smart Watch Model 158 by Acer,1.8,TRUE,2023-11-16T07:11:55.180
2467,Printer Model 903,SKU-102467,Office Equipment,Dell,188,41,232,Printer Model 903 by Dell,1.9,TRUE,2023-06-15T07:11:55.180
2468,Keyboard Model 614,SKU-102468,Computer Accessories,Lenovo,171,35,443,Keyboard Model 614 by Lenovo,4,TRUE,2025-02-05T07:11:55.180
2469,Monitor Model 505,SKU-102469,Computer Accessories,Sony,53,34,358,Monitor Model 505 by Sony,4.5,TRUE,2025-09-21T07:11:55.180
2470,Laptop Model 578,SKU-102470,Laptops,Logitech,1903,42,667,Laptop Model 578 by Logitech,2.7,TRUE,2024-10-03T07:11:55.180
2471,Printer Model 195,SKU-102471,Office Equipment,Lenovo,942,34,432,Printer Model 195 by Lenovo,2,TRUE,2025-02-13T07:11:55.180
2472,Camera Model 597,SKU-102472,Cameras,Acer,941,42,791,Camera Model 597 by Acer,3.9,TRUE,2024-07-09T07:11:55.180
2473,Keyboard Model 581,SKU-102473,Computer Accessories,Lenovo,312,12,990,Keyboard Model 581 by Lenovo,2.7,TRUE,2024-05-29T07:11:55.180
2474,Smart Watch Model 165,SKU-102474,Wearables,Samsung,506,37,263,Smart Watch Model 165 by Samsung,2.3,FALSE,2024-05-19T07:11:55.180
2475,Camera Model 300,SKU-102475,Cameras,Logitech,1705,8,517,Camera Model 300 by Logitech,4.3,TRUE,2024-05-02T07:11:55.180
2476,Printer Model 948,SKU-102476,Office Equipment,Acer,555,37,397,Printer Model 948 by Acer,3.1,TRUE,2023-08-29T07:11:55.180
2477,Tablet Model 423,SKU-102477,Tablets,Sony,1000,49,951,Tablet Model 423 by Sony,2.6,TRUE,2025-07-24T07:11:55.180
2478,Printer Model 991,SKU-102478,Office Equipment,Logitech,455,2,55,Printer Model 991 by Logitech,1.5,TRUE,2025-01-12T07:11:55.180
2479,Headphone Model 625,SKU-102479,Audio,Logitech,101,15,401,Headphone Model 625 by Logitech,2.8,TRUE,2024-03-15T07:11:55.180
2480,Smartphone Model 798,SKU-102480,Mobile Phones,Sony,801,37,263,Smartphone Model 798 by Sony,3.6,TRUE,2023-05-25T07:11:55.180
2481,Laptop Model 663,SKU-102481,Laptops,Sony,1094,37,931,Laptop Model 663 by Sony,4.9,TRUE,2024-12-25T07:11:55.180
2482,Tablet Model 438,SKU-102482,Tablets,Xiaomi,828,4,492,Tablet Model 438 by Xiaomi,3.9,TRUE,2023-06-12T07:11:55.180
2483,Mouse Model 183,SKU-102483,Computer Accessories,Apple,233,21,168,Mouse Model 183 by Apple,1.3,TRUE,2024-07-19T07:11:55.180
2484,Camera Model 324,SKU-102484,Cameras,HP,1567,43,302,Camera Model 324 by HP,3.4,TRUE,2025-04-24T07:11:55.180
2485,Smart Watch Model 582,SKU-102485,Wearables,Logitech,470,24,96,Smart Watch Model 582 by Logitech,1.1,TRUE,2024-08-23T07:11:55.180
2486,Laptop Model 349,SKU-102486,Laptops,Dell,1907,2,591,Laptop Model 349 by Dell,1.3,TRUE,2023-05-23T07:11:55.180
2487,Tablet Model 212,SKU-102487,Tablets,Acer,1022,21,241,Tablet Model 212 by Acer,3.4,TRUE,2026-01-08T07:11:55.180
2488,Smart Watch Model 159,SKU-102488,Wearables,Asus,277,45,636,Smart Watch Model 159 by Asus,1.2,TRUE,2025-02-07T07:11:55.180
2489,Mouse Model 635,SKU-102489,Computer Accessories,Acer,204,26,31,Mouse Model 635 by Acer,2.8,TRUE,2024-07-20T07:11:55.180
2490,Smartphone Model 295,SKU-102490,Mobile Phones,Sony,627,26,103,Smartphone Model 295 by Sony,2.1,TRUE,2023-08-09T07:11:55.180
2491,Headphone Model 708,SKU-102491,Audio,Lenovo,409,41,794,Headphone Model 708 by Lenovo,4.9,TRUE,2024-07-02T07:11:55.180
2492,Mouse Model 585,SKU-102492,Computer Accessories,Logitech,324,20,341,Mouse Model 585 by Logitech,2.3,TRUE,2023-09-25T07:11:55.180
2493,Keyboard Model 631,SKU-102493,Computer Accessories,Dell,69,27,117,Keyboard Model 631 by Dell,3.7,TRUE,2024-07-31T07:11:55.180
2494,Camera Model 990,SKU-102494,Cameras,Acer,1642,5,542,Camera Model 990 by Acer,1.3,TRUE,2025-05-10T07:11:55.180
2495,Smartphone Model 449,SKU-102495,Mobile Phones,Acer,802,48,749,Smartphone Model 449 by Acer,3.5,TRUE,2025-05-30T07:11:55.180
